"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","🔎 CARD MATCH UPDATE

Your card options are ready to compare. Open the update and confirm the next step.","","","🔎 CHECK STATUS","https://financeadx.com/fax-za-cc-en-mct-007/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","🔔 CARD REQUEST STATUS

Your card request has a new review step available. Open the update to continue with the available options.","","","🔔 CHECK STATUS","https://financeadx.com/fax-za-cc-en-mct-008/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","🔔 CARD MATCH UPDATE

A card selection step is available now. Review the page and continue from there.","","","🔔 OPEN REVIEW","https://financeadx.com/fax-za-cc-en-mct-009/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","📋 REVIEW CONTINUATION

Your profile review is ready for confirmation. Open the card update to see the result.","","","📋 CONTINUE","https://financeadx.com/fax-za-cc-en-mct-010/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","💬 CARD PROFILE UPDATE

The card option summary is ready. Confirm the information on the review page.","","","💬 VIEW RESULT","https://financeadx.com/fax-za-cc-en-mct-010-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","💳 CARD OPTION NOTICE

A new card profile update is available. Check the options and continue safely.","","","💳 SEE CARD OPTIONS","https://financeadx.com/fax-za-cc-en-mct-011/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","🔎 CARD OPTIONS READY

Your card options are ready to compare. Open the update and confirm the next step.","","","📋 SEE OPTIONS","https://financeadx.com/fax-za-cc-en-mct-012/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","✅ PROFILE MATCH READY

The request review page is ready. Continue there to confirm your card information.","","","✅ REVIEW PROFILE","https://financeadx.com/fax-za-cc-en-mct-012-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","⚠️ Important update,

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:","","","🔍 SEE RESPONSE OF MY CARD","https://financeadx.com/fax-za-cc-en-mct-013/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","🔎 CARD CHECK OPEN

A card status update is waiting. Open the page and check the available path.","","","🔎 CHECK MATCH","https://financeadx.com/fax-za-cc-en-mct-013-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","✅ CARD REVIEW AVAILABLE

The card recommendation flow has new details available. Check the page to continue.","","","➡️ CONTINUE","https://financeadx.com/fax-za-cc-en-mct-014/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","💬 CARD MATCH UPDATE

A card selection step is available now. Review the page and continue from there.","","","🔎 OPEN REVIEW","https://financeadx.com/fax-za-cc-en-mct-015/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔔 CARD PROFILE UPDATE

The card option summary is ready. Confirm the information on the review page.","","","📌 VIEW RESULT","https://financeadx.com/fax-za-cc-en-mct-015-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","🔎 PROFILE MATCH READY

The request review page is ready. Continue there to confirm your card information.","","","📄 REVIEW PROFILE","https://financeadx.com/fax-za-cc-en-mct-001/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","✅ CARD CHECK OPEN

A card status update is waiting. Open the page and check the available path.","","","🔍 CHECK MATCH","https://financeadx.com/fax-za-cc-en-mct-001-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","📌 REQUEST REVIEW READY

Your card request has a review step ready. Open the page to continue with the available options.","","","🔍 REVIEW CARD","https://financeadx.com/fax-za-cc-en-mct-002/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","💬 CARD DETAILS AVAILABLE

A status check is available for your card profile. Review the details before moving forward.","","","✅ CHECK STATUS","https://financeadx.com/fax-za-cc-en-mct-002-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","📄 OPTION CHECK READY

Your card options are ready to compare. Open the update and confirm the next step.","","","📋 SEE OPTIONS","https://financeadx.com/fax-za-cc-en-mct-003/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","🔔 PROFILE REVIEW UPDATE

The card recommendation flow has new details available. Check the page to continue.","","","➡️ CONTINUE","https://financeadx.com/fax-za-cc-en-mct-003-2/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","💳 CARD SELECTION STEP

Your profile review is ready for confirmation. Open the card update to see the result.","","","💳 REVIEW UPDATE","https://financeadx.com/fax-za-cc-en-mct-004/?utm_source=facebook&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
