"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"19","🔎 RESULTADO​ DISPONIBLE

Tu​ solicitud de​ tarjeta pasó​ al siguiente​ punto de​ revisión. Abre​ la página​ de estado​ para ver​ detalles.","","","✅ CONFIRMAR DATOS","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-013/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","✅ CONTINUACIÓN​ DE REVISIÓN​

El resumen​ de opciones​ de tarjeta​ está listo.​ Confirma la​ información en​ la página​ de revisión.​","","","📌 VER RESULTADO","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-013-2/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","💳 ACTUALIZACIÓN​ DE TARJETA​

Tu compatibilidad​ de tarjeta​ tiene un​ resultado disponible.​ Abre la​ actualización para​ revisar los​ detalles.","","","💳 VER OPCIONES","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-014/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","📋 ESTADO​ DE SOLICITUD​

La página​ de revisión​ de solicitud​ está lista.​ Continúa allí​ para confirmar​ la información​ de tarjeta.​","","","🔔 ABRIR ESTADO","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-015/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔎 OPCIONES​ DE TARJETA​

Hay una​ actualización de​ estado de​ tarjeta esperando.​ Abre la​ página y​ revisa el​ camino disponible.​","","","📄 REVISAR PERFIL","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-015-2/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","✅ REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una revisión​ lista. Abre​ la página​ para continuar​ con las​ opciones disponibles.​","","","🔍 VER COMPATIBILIDAD","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-001/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","📌 PASO​ DE CONFIRMACIÓN​

Hay una​ verificación disponible​ para tu​ perfil de​ tarjeta. Revisa​ los detalles​ antes de​ avanzar.","","","🔍 REVISAR TARJETA","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-001-2/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","💬 RESULTADO​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","✅ VER ESTADO","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-002/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","📄 REVISIÓN​ ABIERTA

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","📋 VER OPCIONES","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-002-2/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","🔔 PERFIL​ ACTUALIZADO

La​ revisión de​ tu perfil​ está lista​ para confirmación.​ Abre la​ actualización de​ tarjeta para​ ver el​ resultado.","","","➡️ CONTINUAR","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-003/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","💳 AVISO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","💳 VER ACTUALIZACIÓN","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-003-2/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","📋 ESTADO​ LISTO

Tu​ solicitud de​ tarjeta pasó​ al siguiente​ punto de​ revisión. Abre​ la página​ de estado​ para ver​ detalles.","","","🔎 ABRIR REVISIÓN","https://finanzas.topfeed.fun/ftf-f-us-cc-es-mct-004/?utm_source=mct&utm_medium=g004-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
