"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"12","📄 REVIEW STEP OPEN

Your card request moved to the next review point. Open the status page for details.","","","✅ CONFIRM DETAILS","https://cliquet.com/cq-us-cc-en-mct-012/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","🔔 CARD PROFILE UPDATE

The card option summary is ready. Confirm the information on the review page.","","","📌 VIEW RESULT","https://cliquet.com/cq-us-cc-en-mct-013/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","💳 CARD OPTION NOTICE

A new card profile update is available. Check the options and continue safely.","","","💳 SEE CARD OPTIONS","https://cliquet.com/cq-us-cc-en-mct-014/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📋 CARD STATUS READY

Your card match has an available result. Open the update to review the details.","","","🔔 OPEN STATUS","https://cliquet.com/cq-us-cc-en-mct-015/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","🔎 PROFILE MATCH READY

The request review page is ready. Continue there to confirm your card information.","","","📄 REVIEW PROFILE","https://cliquet.com/cq-us-cc-en-mct-016/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","✅ CARD CHECK OPEN

A card status update is waiting. Open the page and check the available path.","","","🔍 CHECK MATCH","https://cliquet.com/cq-us-cc-en-mct-017/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📌 REQUEST REVIEW READY

Your card request has a review step ready. Open the page to continue with the available options.","","","🔍 REVIEW CARD","https://cliquet.com/cq-us-cc-en-mct-018/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","💬 CARD DETAILS AVAILABLE

A status check is available for your card profile. Review the details before moving forward.","","","✅ CHECK STATUS","https://cliquet.com/cq-us-cc-en-mct-019/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📄 OPTION CHECK READY

Your card options are ready to compare. Open the update and confirm the next step.","","","📋 SEE OPTIONS","https://cliquet.com/cq-us-cc-en-mct-020/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","🔔 PROFILE REVIEW UPDATE

The card recommendation flow has new details available. Check the page to continue.","","","➡️ CONTINUE","https://cliquet.com/cq-us-cc-en-mct-021/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","💳 CARD SELECTION STEP

Your profile review is ready for confirmation. Open the card update to see the result.","","","💳 REVIEW UPDATE","https://cliquet.com/cq-us-cc-en-mct-022/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","📋 STATUS CONFIRMATION

A card selection step is available now. Review the page and continue from there.","","","🔎 OPEN REVIEW","https://cliquet.com/cq-us-cc-en-mct-023/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","🔎 CARD RESULT NOTICE

Your card request moved to the next review point. Open the status page for details.","","","✅ CONFIRM DETAILS","https://cliquet.com/cq-us-cc-en-mct-001/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","✅ REVIEW CONTINUATION

The card option summary is ready. Confirm the information on the review page.","","","📌 VIEW RESULT","https://cliquet.com/cq-us-cc-en-mct-002/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","💳 CARD REVIEW UPDATE

Your card match has an available result. Open the update to review the details.","","","💳 SEE CARD OPTIONS","https://cliquet.com/cq-us-cc-en-mct-003/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","📋 CARD REQUEST STATUS

The request review page is ready. Continue there to confirm your card information.","","","🔔 OPEN STATUS","https://cliquet.com/cq-us-cc-en-mct-004/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","🔎 CARD OPTIONS READY

A card status update is waiting. Open the page and check the available path.","","","📄 REVIEW PROFILE","https://cliquet.com/cq-us-cc-en-mct-005/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","✅ CARD REVIEW AVAILABLE

Your card request has a review step ready. Open the page to continue with the available options.","","","🔍 CHECK MATCH","https://cliquet.com/cq-us-cc-en-mct-006/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","📌 APPLICATION STEP READY

A status check is available for your card profile. Review the details before moving forward.","","","🔍 REVIEW CARD","https://cliquet.com/cq-us-cc-en-mct-007/?utm_source=mct&utm_medium=g002-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
