"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"13","💬 ACTUALIZACIÓN​ DE TARJETA​

Tu perfil​ tiene opciones​ de tarjeta​ disponibles. Abre​ la revisión​ para ver​ el próximo​ paso.","","","💬 REVISAR TARJETA","https://financeadx.com/fax-mx-cc-es-mct-009/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","📄 ACTUALIZACIÓN​ DE TARJETA​

El estado​ de tu​ tarjeta está​ listo para​ revisar. Confirma​ los datos​ en la​ siguiente pantalla​ y continúa.​","","","📄 REVISAR TARJETA","https://financeadx.com/fax-mx-cc-es-mct-010/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","📄 PASO​ DE CONFIRMACIÓN​

Tu proceso​ de tarjeta​ está listo​ para el​ próximo paso.​ Revisa el​ estado y​ continúa desde​ la página​ segura.","","","📄 VER ACTUALIZACIÓN","https://financeadx.com/fax-mx-cc-es-mct-010-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","📋 PERFIL​ ACTUALIZADO

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","📋 VER RESULTADO","https://financeadx.com/fax-mx-cc-es-mct-011/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","📋 REVISIÓN​ ABIERTA

Hay​ una actualización​ sobre tu​ solicitud de​ tarjeta. Revisa​ la opción​ actual y​ confirma los​ datos.","","","📋 CONFIRMAR DATOS","https://financeadx.com/fax-mx-cc-es-mct-012/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","📌 ESTADO​ DE SOLICITUD​

Tu perfil​ tiene opciones​ de tarjeta​ disponibles. Abre​ la revisión​ para ver​ el próximo​ paso.","","","📌 VER ESTADO","https://financeadx.com/fax-mx-cc-es-mct-012-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","📌 RESULTADO​ DE TARJETA​

Hay una​ actualización sobre​ tu solicitud​ de tarjeta.​ Revisa la​ opción actual​ y confirma​ los datos.​","","","📌 ABRIR REVISIÓN","https://financeadx.com/fax-mx-cc-es-mct-013/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","🔎 REVISIÓN​ DISPONIBLE

Hay​ una revisión​ pendiente de​ tu tarjeta.​ Abre la​ página para​ confirmar la​ información actual.​","","","🔎 CONTINUAR","https://financeadx.com/fax-mx-cc-es-mct-013-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","🔔 PASO​ DE CONFIRMACIÓN​

Hay una​ revisión pendiente​ de tu​ tarjeta. Abre​ la página​ para confirmar​ la información​ actual.","","","🔔 VER ACTUALIZACIÓN","https://financeadx.com/fax-mx-cc-es-mct-014/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","🔔 RESULTADO​ DE TARJETA​

Tu proceso​ de tarjeta​ está listo​ para el​ próximo paso.​ Revisa el​ estado y​ continúa desde​ la página​ segura.","","","🔔 ABRIR REVISIÓN","https://financeadx.com/fax-mx-cc-es-mct-015/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","💳 TARJETA ENVIADA. Sin espera. Tu Tarjeta de Crédito fue aprobada al instante y ya está en el sistema de entrega.

Toca para asignar el mensajero y recibirla hoy.","","","💳 ASIGNAR MENSAJERO","https://financeadx.com/fax-mx-cc-es-mct-015-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","📋 ENTREGA CONFIRMADA

Tu tarjeta con límite de $15,000 se está preparando para envío.
Verifica tus datos para enviarla.","","","📋 ENVIAR MI TARJETA","https://financeadx.com/fax-mx-cc-es-mct-001/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","📋 TARJETA ENVIADA. Sin espera. Tu Tarjeta de Crédito fue aprobada al instante y ya está en el sistema de entrega.

Toca para asignar el mensajero y recibirla hoy.","","","📋 ASIGNAR MENSAJERO","https://financeadx.com/fax-mx-cc-es-mct-001-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","💳 PERFIL​ ACTUALIZADO

Tu​ paso de​ selección de​ tarjeta está​ disponible. Abre​ la actualización​ para ver​ la recomendación​ actual.","","","💳 VER RESULTADO","https://financeadx.com/fax-mx-cc-es-mct-002/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","💬 OPCIONES​ DE TARJETA​

El estado​ de tu​ tarjeta está​ listo para​ revisar. Confirma​ los datos​ en la​ siguiente pantalla​ y continúa.​","","","💬 VER OPCIONES","https://financeadx.com/fax-mx-cc-es-mct-002-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","🔎 OPCIONES​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","📋 VER OPCIONES","https://financeadx.com/fax-mx-cc-es-mct-003/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","✅ REVISIÓN​ DISPONIBLE

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","➡️ CONTINUAR","https://financeadx.com/fax-mx-cc-es-mct-003-2/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","💬 RESULTADO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://financeadx.com/fax-mx-cc-es-mct-004/?utm_source=mct&utm_medium=g006-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
