"MESSAGE ID","TEXT","DESCRIPTION","IMAGE","CTA 1","LINK 1","CTA 2","LINK 2","TEXT 2","APPROVAL"
"11","✅ PERFIL​ ACTUALIZADO

Tu​ perfil tiene​ opciones de​ tarjeta disponibles.​ Abre la​ revisión para​ ver el​ próximo paso.​","","","✅ VER RESULTADO","https://finanzas.openzed.com/opf-us-cc-es-mct-011/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"12","🔔 REVISIÓN​ DISPONIBLE

Tu​ solicitud de​ tarjeta tiene​ una nueva​ revisión disponible.​ Abre la​ actualización para​ continuar con​ las opciones.​","","","🔔 CONTINUAR","https://finanzas.openzed.com/opf-us-cc-es-mct-012/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"13","🔎 REVISIÓN​ DE PERFIL​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔎 VER COMPATIBILIDAD","https://finanzas.openzed.com/opf-us-cc-es-mct-013/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"14","🔎 OPCIONES​ DE TARJETA​

Tus opciones​ de tarjeta​ están listas​ para comparar.​ Abre la​ actualización y​ confirma el​ siguiente paso.​","","","📋 VER OPCIONES","https://finanzas.openzed.com/opf-us-cc-es-mct-014/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"15","✅ REVISIÓN​ DISPONIBLE

El​ flujo de​ recomendación de​ tarjeta tiene​ nuevos detalles​ disponibles. Consulta​ la página​ para continuar.​","","","➡️ CONTINUAR","https://finanzas.openzed.com/opf-us-cc-es-mct-015/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"16","💬 RESULTADO​ DE TARJETA​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://finanzas.openzed.com/opf-us-cc-es-mct-016/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"17","🔔 PERFIL​ ACTUALIZADO

El​ resumen de​ opciones de​ tarjeta está​ listo. Confirma​ la información​ en la​ página de​ revisión.","","","📌 VER RESULTADO","https://finanzas.openzed.com/opf-us-cc-es-mct-017/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"18","🔎 PERFIL​ COMPATIBLE

La​ página de​ revisión de​ solicitud está​ lista. Continúa​ allí para​ confirmar la​ información de​ tarjeta.","","","📄 REVISAR PERFIL","https://finanzas.openzed.com/opf-us-cc-es-mct-018/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"19","✅ CONSULTA​ ABIERTA

Hay​ una actualización​ de estado​ de tarjeta​ esperando. Abre​ la página​ y revisa​ el camino​ disponible.","","","🔍 VER COMPATIBILIDAD","https://finanzas.openzed.com/opf-us-cc-es-mct-019/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"20","📌 SOLICITUD​ EN REVISIÓN​

Tu solicitud​ de tarjeta​ tiene una​ revisión lista.​ Abre la​ página para​ continuar con​ las opciones​ disponibles.","","","🔍 REVISAR TARJETA","https://finanzas.openzed.com/opf-us-cc-es-mct-020/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"21","💬 DETALLES​ DISPONIBLES

Hay​ una verificación​ disponible para​ tu perfil​ de tarjeta.​ Revisa los​ detalles antes​ de avanzar.​","","","✅ VER ESTADO","https://finanzas.openzed.com/opf-us-cc-es-mct-021/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"22","📄 OPCIONES​ ABIERTAS

Tus​ opciones de​ tarjeta están​ listas para​ comparar. Abre​ la actualización​ y confirma​ el siguiente​ paso.","","","📋 VER OPCIONES","https://finanzas.openzed.com/opf-us-cc-es-mct-022/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"23","🔔 REVISIÓN​ DE PERFIL​

El flujo​ de recomendación​ de tarjeta​ tiene nuevos​ detalles disponibles.​ Consulta la​ página para​ continuar.","","","➡️ CONTINUAR","https://finanzas.openzed.com/opf-us-cc-es-mct-023/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"24","💳 SELECCIÓN​ DE TARJETA​

La revisión​ de tu​ perfil está​ lista para​ confirmación. Abre​ la actualización​ de tarjeta​ para ver​ el resultado.​","","","💳 VER ACTUALIZACIÓN","https://finanzas.openzed.com/opf-us-cc-es-mct-001/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"25","📋 CONFIRMACIÓN​ DE ESTADO​

Hay un​ paso de​ selección de​ tarjeta disponible​ ahora. Revisa​ la página​ y continúa​ desde ahí.​","","","🔎 ABRIR REVISIÓN","https://finanzas.openzed.com/opf-us-cc-es-mct-002/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"26","🔎 RESULTADO​ DISPONIBLE

Tu​ solicitud de​ tarjeta pasó​ al siguiente​ punto de​ revisión. Abre​ la página​ de estado​ para ver​ detalles.","","","✅ CONFIRMAR DATOS","https://finanzas.openzed.com/opf-us-cc-es-mct-003/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"27","✅ CONTINUACIÓN​ DE REVISIÓN​

El resumen​ de opciones​ de tarjeta​ está listo.​ Confirma la​ información en​ la página​ de revisión.​","","","📌 VER RESULTADO","https://finanzas.openzed.com/opf-us-cc-es-mct-004/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"28","💳 ACTUALIZACIÓN​ DE TARJETA​

Tu compatibilidad​ de tarjeta​ tiene un​ resultado disponible.​ Abre la​ actualización para​ revisar los​ detalles.","","","💳 VER OPCIONES","https://finanzas.openzed.com/opf-us-cc-es-mct-005/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"29","📋 ESTADO​ DE SOLICITUD​

La página​ de revisión​ de solicitud​ está lista.​ Continúa allí​ para confirmar​ la información​ de tarjeta.​","","","🔔 ABRIR ESTADO","https://finanzas.openzed.com/opf-us-cc-es-mct-006/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
"30","🔎 OPCIONES​ DE TARJETA​

Hay una​ actualización de​ estado de​ tarjeta esperando.​ Abre la​ página y​ revisa el​ camino disponible.​","","","📄 REVISAR PERFIL","https://finanzas.openzed.com/opf-us-cc-es-mct-007/?utm_source=mct&utm_medium=g003-d&utm_campaign=[utm_campaign]&utm_content=[utm_content]","","","",""
