MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
41,"🚚 COURIER STEP READY

The courier step for your Credit Card package is available.

Confirm the delivery information to continue.",,,🚚 START DELIVERY,https://card.wavesbee.com/KhGcfxkD,,,
42,"🔔 (1) NEW UPDATE

Your Credit Card request has one new update waiting.

Open it now and follow the final instructions.",,,📩 OPEN UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
43,"📦 PACKAGE CONFIRMATION

Your Credit Card package is marked ready for the next step.

Confirm your delivery details below.",,,✅ CONFIRM PACKAGE,https://card.wavesbee.com/KhGcfxkD,,,
44,"💳 CARD READY TO REVIEW

Your Credit Card details are ready in the system.

Tap below to review and continue.",,,💳 OPEN CARD,https://card.wavesbee.com/KhGcfxkD,,,
45,"📨 REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.

Finish the confirmation step here.",,,🟢 FINISH NOW,https://card.wavesbee.com/KhGcfxkD,,,
46,"🏁 FINAL CARD STEP

You are at the final step for your Credit Card request.

Review your details and continue.",,,🏁 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
47,"📍 DELIVERY CONFIRMATION

Your Credit Card delivery information needs to be confirmed.

Tap below to keep the process moving.",,,📍 CONFIRM,https://card.wavesbee.com/KhGcfxkD,,,
48,"🔓 CARD PROCESS OPEN

The next step for your Credit Card is open.

Review your information and complete the process.",,,🔓 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
49,"📦 READY FOR DISPATCH

{{first_name}}, your Credit Card package is ready for dispatch.

Confirm the details so it can move forward.",,,🚚 DISPATCH CARD,https://card.wavesbee.com/KhGcfxkD,,,
50,"🔔 CARD STATUS CHANGED

Your Credit Card request has a new status.

Tap to read the update and see what to do next.",,,📥 READ STATUS,https://card.wavesbee.com/KhGcfxkD,,,
51,"🔔 CARD STATUS UPDATE

{{first_name}}, your card request has a new status ready.
Open the update to review the next step and keep the process active.",,,📥 OPEN UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
52,"💳 CARD REVIEW READY

Your Credit Card review is available now.
Check the details prepared for your profile and continue from the secure page.",,,💳 REVIEW CARD,https://card.wavesbee.com/KhGcfxkD,,,
53,"✅ REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.
One confirmation step is available before the next review.",,,✅ CONFIRM NOW,https://card.wavesbee.com/KhGcfxkD,,,
54,"📩 PROFILE UPDATE

A new card-related update was added to your profile.
Open it to see the available option and follow the next instruction.",,,📩 READ UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
55,"🟢 NEXT STEP OPEN

The next step for your Credit Card request is open.
Review your details and continue while the page is available.",,,🟢 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
56,"📌 CONFIRM DETAILS

{{first_name}}, your card request needs a quick details check.
Confirm the information so the review can move forward.",,,📌 CONFIRM DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
57,"💼 CARD PROFILE NOTICE

Your card profile has a new notice waiting.
Read the notice and complete the available step below.",,,💼 OPEN NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
58,"📋 REVIEW YOUR REQUEST

{{first_name}}, your Credit Card request is ready for review.
Open the page to check the information saved for you.",,,📋 REVIEW REQUEST,https://card.wavesbee.com/KhGcfxkD,,,
59,"🔐 SECURE CARD ACCESS

Your secure card access page is ready.
Open it to review the next step connected to your request.",,,🔐 OPEN ACCESS,https://card.wavesbee.com/KhGcfxkD,,,
60,"📍 STATUS CHECKPOINT

Your Credit Card request reached a new checkpoint.
Review the status and confirm the next step below.",,,📍 CHECK STATUS,https://card.wavesbee.com/KhGcfxkD,,,
61,"📝 APPLICATION REVIEW

{{first_name}}, your card application review is available.
Open the update to see what is ready and continue.",,,📝 START REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
62,"📬 CARD NOTICE WAITING

A card notice is waiting in your profile.
Read it now and follow the available instruction on the next page.",,,📬 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
63,"🔄 REQUEST UPDATED

{{first_name}}, your request information was updated.
Review the new card step and continue from the link below.",,,🔄 CHECK UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
64,"✅ CONFIRMATION READY

{{first_name}}, your confirmation step is ready.
Check the card details and complete the step below.",,,✅ COMPLETE NOW,https://card.wavesbee.com/KhGcfxkD,,,
65,"📊 PROFILE CHECK READY

Your Credit Card profile check is ready.
Verify the information and keep your request moving forward.",,,📊 VERIFY PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
66,"🔔 NEW CARD UPDATE

{{first_name}}, a new card update is available.
Open it to review the current status and next instruction.",,,🔔 READ STATUS,https://card.wavesbee.com/KhGcfxkD,,,
67,"🟣 REQUEST STEP READY

A request step is ready in your card profile.
Open the page, review the details, and continue safely.",,,🟣 OPEN STEP,https://card.wavesbee.com/KhGcfxkD,,,
68,"📎 CARD DETAILS READY

{{first_name}}, your card details are ready to review.
Confirm the information before moving to the next step.",,,📎 REVIEW DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
69,"🧾 CARD FILE UPDATED

Your card file has a fresh update.
Open the details page to review the information now available.",,,🧾 OPEN FILE,https://card.wavesbee.com/KhGcfxkD,,,
70,"📥 IMPORTANT CARD NOTICE

{{first_name}}, an important notice is ready for your card request.
Read it now and complete the available action.",,,📥 OPEN NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
71,"🟢 REQUEST STILL ACTIVE

Your Credit Card request is still active.
Complete the next available step to keep the review moving.",,,🟢 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
72,"🔍 CHECK CARD STATUS

{{first_name}}, your card status is ready to check.
Open the update and review the next instruction.",,,🔍 CHECK STATUS,https://card.wavesbee.com/KhGcfxkD,,,
73,"💬 CARD MESSAGE READY

A new message about your card request is ready.
Read it and continue from the secure page below.",,,💬 READ MESSAGE,https://card.wavesbee.com/KhGcfxkD,,,
74,"🏦 CARD REVIEW NOTICE

{{first_name}}, your card review notice is available.
Check the information and continue to the next step.",,,🏦 REVIEW NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
75,"⚡ QUICK CARD CHECK

A quick card check is ready for your profile.
Verify the details and continue with the available option.",,,⚡ CHECK NOW,https://card.wavesbee.com/KhGcfxkD,,,
76,"📌 NEXT ACTION READY

{{first_name}}, one card action is ready for you.
Review the details and complete the available step.",,,📌 TAKE ACTION,https://card.wavesbee.com/KhGcfxkD,,,
77,"🔐 PROFILE CONFIRMATION

{{first_name}}, your profile confirmation is available.
Confirm the card request details to continue.",,,🔐 CONFIRM PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
78,"📋 FINAL REVIEW STEP

Your card request has a final review step ready.
Check the information before continuing below.",,,📋 FINAL REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
79,"📣 STATUS NOTICE READY

{{first_name}}, a status notice is ready in your profile.
Open it to review what changed and what comes next.",,,📣 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
80,"🔎 OPTION REVIEW

{{first_name}}, your card option review is available.
Check the details and choose how to continue.",,,🔎 REVIEW OPTION,https://card.wavesbee.com/KhGcfxkD,,,
81,"📨 APPLICATION UPDATE

Your application has an update waiting.
Open it to review the card step connected to your profile.",,,📨 OPEN UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
82,"✅ DETAILS CONFIRMED?

{{first_name}}, your card details are ready for confirmation.
Review the information and confirm it below.",,,✅ CONFIRM DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
83,"🧭 CARD PATH OPEN

Your card path is ready for the next step.
Open the page to see the available review option.",,,🧭 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
84,"📍 REQUEST CHECKPOINT

{{first_name}}, your request reached a new checkpoint.
Review the card status and follow the next instruction.",,,📍 REVIEW STATUS,https://card.wavesbee.com/KhGcfxkD,,,
85,"💼 PROFILE ACTION READY

Your profile has a Credit Card action ready.
Open it and complete the available step to continue.",,,💼 COMPLETE ACTION,https://card.wavesbee.com/KhGcfxkD,,,
86,"🔔 REVIEW UPDATE

{{first_name}}, your review update is now available.
Open the card page and check the next step.",,,🔔 OPEN REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
87,"📎 CARD INFO CHECK

Your card information is ready for a check.
Verify the details and continue with the request.",,,📎 CHECK INFO,https://card.wavesbee.com/KhGcfxkD,,,
88,"🟣 REQUEST NOTICE

{{first_name}}, a request notice is available for you.
Read it now and continue from the link below.",,,🟣 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
89,"💳 CARD PAGE READY

Your Credit Card page is ready to view.
Open it to review the current details and available option.",,,💳 OPEN CARD,https://card.wavesbee.com/KhGcfxkD,,,
90,"📩 UPDATE TO REVIEW

{{first_name}}, an update is ready for review.
Check the card request details and continue safely.",,,📩 REVIEW UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
91,"🔐 VERIFY REQUEST

Your card request needs one verification step.
Open the secure page and confirm the information.",,,🔐 VERIFY NOW,https://card.wavesbee.com/KhGcfxkD,,,
92,"⭐ MATCH REVIEW READY

{{first_name}}, your card match review is ready.
Check the available recommendation and continue below.",,,⭐ REVIEW MATCH,https://card.wavesbee.com/KhGcfxkD,,,
93,"📬 NEW PROFILE NOTICE

A new notice was added to your card profile.
Open it to see the next available step.",,,📬 OPEN PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
94,"🔎 CARD CHECK READY

Your card check is ready to open.
Review the update and continue with the available option.",,,🔎 OPEN CHECK,https://card.wavesbee.com/KhGcfxkD,,,
95,"📌 INFORMATION REVIEW

{{first_name}}, your request information is ready for review.
Confirm the card details before moving forward.",,,📌 REVIEW INFO,https://card.wavesbee.com/KhGcfxkD,,,
96,"🟢 CONTINUE CARD REQUEST

{{first_name}}, your Credit Card request can continue now.
Open the update and follow the next step.",,,🟢 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
97,"📊 CARD PROFILE CHECK

Your card profile check is available.
Review the information prepared for your request.",,,📊 CHECK PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
98,"🔔 REQUEST STATUS UPDATE

{{first_name}}, your request status has a new update.
Read it and continue from the card page.",,,🔔 READ UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
99,"📋 CONFIRM CARD INFO

Your card information needs confirmation.
Check the details and complete the available step.",,,📋 CONFIRM INFO,https://card.wavesbee.com/KhGcfxkD,,,
100,"📥 NOTICE FROM CARD DESK

{{first_name}}, a card notice is ready for your profile.
Open it to review the next instruction.",,,📥 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
101,"🔐 ACCESS STEP READY

Your card access step is ready.
Open the secure page and continue with the request.",,,🔐 OPEN ACCESS,https://card.wavesbee.com/KhGcfxkD,,,
102,"📍 STATUS PAGE OPEN

Your status page is open for your card request.
Check the current step and continue below.",,,📍 OPEN STATUS,https://card.wavesbee.com/KhGcfxkD,,,
103,"📝 REVIEW CONFIRMATION

{{first_name}}, your review confirmation is available.
Confirm the details to keep the request active.",,,📝 CONFIRM REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
104,"💼 CARD PROFILE READY

Your card profile is ready to review.
Open it now to see the available next step.",,,💼 REVIEW PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
105,"📨 REQUEST UPDATE READY

{{first_name}}, your request update is ready.
Open it to review the card details and continue.",,,📨 OPEN UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
106,"🔄 INFORMATION UPDATED

Your card information was updated.
Review the change and confirm the next step below.",,,🔄 REVIEW CHANGE,https://card.wavesbee.com/KhGcfxkD,,,
107,"✅ CARD STEP CONFIRMATION

{{first_name}}, your card step is ready for confirmation.
Complete it now to continue the request.",,,✅ CONFIRM STEP,https://card.wavesbee.com/KhGcfxkD,,,
108,"🔎 APPLICATION CHECK

Your Credit Card application has a check available.
Open the page and review the next instruction.",,,🔎 CHECK APPLICATION,https://card.wavesbee.com/KhGcfxkD,,,
109,"📬 PROFILE NOTICE READY

{{first_name}}, your profile notice is ready.
Read it to see the card step currently available.",,,📬 READ PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
110,"💳 CARD DETAILS OPEN

Your card details page is open now.
Review the available information and continue safely.",,,💳 OPEN DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
111,"📌 REQUEST ACTION OPEN

{{first_name}}, your request action is open.
Review the card details and complete the step.",,,📌 COMPLETE ACTION,https://card.wavesbee.com/KhGcfxkD,,,
112,"🟢 CARD PROCESS READY

Your card process is ready to continue.
Open the update and follow the available instruction.",,,🟢 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
113,"📩 CARD MESSAGE UPDATE

{{first_name}}, a card message update is available.
Read it now and continue from the next page.",,,📩 READ UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
114,"🔐 SECURE DETAILS CHECK

Your secure details check is ready.
Verify the card request information below.",,,🔐 VERIFY DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
115,"📋 REQUEST REVIEW OPEN

Your request review is open now.
Check the information and continue with the card step.",,,📋 OPEN REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
116,"🔔 NEW REQUEST NOTICE

{{first_name}}, a new request notice is waiting.
Open it to review the Credit Card update.",,,🔔 OPEN NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
117,"💳 CARD SELECTION READY

Your card selection is ready to view.
Check the available option and continue below.",,,💳 VIEW SELECTION,https://card.wavesbee.com/KhGcfxkD,,,
118,"📍 CARD STATUS OPEN

{{first_name}}, your card status page is open.
Review the current step and continue safely.",,,📍 VIEW STATUS,https://card.wavesbee.com/KhGcfxkD,,,
119,"✅ CONFIRM CARD REQUEST

Your Credit Card request needs confirmation.
Review the information and complete the step now.",,,✅ CONFIRM REQUEST,https://card.wavesbee.com/KhGcfxkD,,,
120,"📊 PROFILE REVIEW READY

{{first_name}}, your profile review is ready.
Open it to check the card details and next step.",,,📊 REVIEW PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
121,"📥 UPDATE IN YOUR PROFILE

A new card update is in your profile.
Open it now and follow the available instruction.",,,📥 OPEN PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
122,"🔎 REVIEW CARD OPTIONS

{{first_name}}, your card options are ready for review.
Compare the details and continue from the page.",,,🔎 REVIEW OPTIONS,https://card.wavesbee.com/KhGcfxkD,,,
123,"🟣 CARD NOTICE OPEN

Your card notice is open and ready to read.
Check it before continuing to the next step.",,,🟣 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
124,"💼 REQUEST PROFILE STEP

{{first_name}}, a profile step is linked to your card request.
Open it and complete the available action.",,,💼 OPEN STEP,https://card.wavesbee.com/KhGcfxkD,,,
125,"📎 DETAILS TO CONFIRM

Your request details are ready to confirm.
Review the card information and continue below.",,,📎 CONFIRM DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
126,"🔔 APPLICATION STATUS

{{first_name}}, your application status is ready.
Open the update and check the next instruction.",,,🔔 CHECK STATUS,https://card.wavesbee.com/KhGcfxkD,,,
127,"🟢 REQUEST CONTINUATION

{{first_name}}, your Credit Card request can continue.
Open the page to review the next step.",,,🟢 CONTINUE,https://card.wavesbee.com/KhGcfxkD,,,
128,"📬 NOTICE NEEDS REVIEW

A notice about your card request needs review.
Read it now and complete the step below.",,,📬 REVIEW NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
129,"🔐 VERIFY PROFILE INFO

{{first_name}}, verify your profile information for the card request.
Open the secure page to continue.",,,🔐 VERIFY PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
130,"💳 CARD REVIEW PAGE

Your card review page is ready.
Check the details and continue when ready.",,,💳 OPEN REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
131,"📌 NEXT CARD ACTION

{{first_name}}, your next card action is available.
Review the information and proceed below.",,,📌 PROCEED,https://card.wavesbee.com/KhGcfxkD,,,
132,"📩 REQUEST MESSAGE

Your request has a new card message.
Read it now and follow the available step.",,,📩 READ MESSAGE,https://card.wavesbee.com/KhGcfxkD,,,
133,"🔎 CARD OPTION CHECK

{{first_name}}, your card option check is ready.
Open the page and review what is available.",,,🔎 CHECK OPTIONS,https://card.wavesbee.com/KhGcfxkD,,,
134,"✅ REVIEW STEP READY

A review step is ready for your Credit Card request.
Complete it to keep the process active.",,,✅ COMPLETE REVIEW,https://card.wavesbee.com/KhGcfxkD,,,
135,"📍 PROFILE STATUS CHECK

{{first_name}}, your profile status check is available.
Open it to review the card update.",,,📍 CHECK PROFILE,https://card.wavesbee.com/KhGcfxkD,,,
136,"💼 CARD ACTION NOTICE

A card action notice is ready in your profile.
Review it and continue from the page below.",,,💼 REVIEW ACTION,https://card.wavesbee.com/KhGcfxkD,,,
137,"🔔 CARD FILE NOTICE

{{first_name}}, your card file has a notice ready.
Read it to see the next available step.",,,🔔 READ NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
138,"💳 OPTIONS PAGE READY

Your card options page is ready now.
Open it to compare the available details.",,,💳 OPEN OPTIONS,https://card.wavesbee.com/KhGcfxkD,,,
139,"📎 CONFIRMATION CHECK

{{first_name}}, your confirmation check is available.
Verify the request details and continue.",,,📎 VERIFY NOW,https://card.wavesbee.com/KhGcfxkD,,,
140,"🟢 CARD REQUEST ACTIVE

Your Credit Card request remains active.
Open the update and complete the available step.",,,🟢 KEEP GOING,https://card.wavesbee.com/KhGcfxkD,,,
141,"📨 STATUS MESSAGE READY

{{first_name}}, a status message is ready for your card request.
Read it and continue below.",,,📨 READ STATUS,https://card.wavesbee.com/KhGcfxkD,,,
142,"🔐 REQUEST ACCESS READY

Your request access page is ready.
Open it securely and review the card details.",,,🔐 ACCESS REQUEST,https://card.wavesbee.com/KhGcfxkD,,,
143,"⭐ REVIEW YOUR MATCH

{{first_name}}, your card match is ready for review.
Open the page and continue with the option shown.",,,⭐ REVIEW MATCH,https://card.wavesbee.com/KhGcfxkD,,,
144,"📋 CARD DETAILS REVIEW

Your card details review is available now.
Confirm the information before continuing.",,,📋 REVIEW DETAILS,https://card.wavesbee.com/KhGcfxkD,,,
145,"📥 NEW CARD NOTICE

{{first_name}}, a new card notice was added to your profile.
Open it and follow the next instruction.",,,📥 OPEN NOTICE,https://card.wavesbee.com/KhGcfxkD,,,
146,"🔎 APPLICATION REVIEW STEP

Your application review step is ready.
Check the card information and continue below.",,,🔎 REVIEW STEP,https://card.wavesbee.com/KhGcfxkD,,,
147,"✅ COMPLETE CARD STEP

{{first_name}}, a card step is waiting for completion.
Review it and complete the available action.",,,✅ COMPLETE STEP,https://card.wavesbee.com/KhGcfxkD,,,
148,"📍 REQUEST STATUS OPEN

{{first_name}}, your request status is open for review.
Read the update and continue safely.",,,📍 OPEN STATUS,https://card.wavesbee.com/KhGcfxkD,,,
149,"📝 CARD REQUEST REVIEW

Your Credit Card request review is ready.
Check the details and confirm the next step.",,,📝 REVIEW NOW,https://card.wavesbee.com/KhGcfxkD,,,
150,"🔔 PROFILE CARD UPDATE

{{first_name}}, your profile has a card update available.
Open it to review the next instruction.",,,🔔 OPEN UPDATE,https://card.wavesbee.com/KhGcfxkD,,,
151,"📌 DETAILS STEP READY

Your details step is ready for the card request.
Verify the information and continue below.",,,📌 VERIFY INFO,https://card.wavesbee.com/KhGcfxkD,,,
152,"📬 CARD STATUS NOTICE

Your card status notice is waiting.
Read the update and follow the available step.",,,📬 READ STATUS,https://card.wavesbee.com/KhGcfxkD,,,
153,"🔐 SECURE REVIEW OPEN

{{first_name}}, your secure card review is open.
Check the details and continue from the page.",,,🔐 REVIEW SECURELY,https://card.wavesbee.com/KhGcfxkD,,,
154,"🟢 NEXT REQUEST STEP

Your next request step is available now.
Open the card page and complete the instruction.",,,🟢 OPEN STEP,https://card.wavesbee.com/KhGcfxkD,,,
155,"💼 CARD PROFILE ACTION

{{first_name}}, a card profile action is ready.
Review it and continue safely below.",,,💼 REVIEW ACTION,https://card.wavesbee.com/KhGcfxkD,,,
