MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
21,"📦 PACKAGE UPDATE: {{first_name}}, your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow — but we still need your delivery confirmation to dispatch it.",,,🚚 CONFIRM DELIVERY,https://conectageral.com/cg-us-cc-en-mct-014,,,
22,"📍 ADDRESS CHECK

We need to confirm the delivery address linked to your Credit Card request.

Tap below to verify it.",,,📍 VERIFY ADDRESS,https://conectageral.com/cg-us-cc-en-mct-015,,,
23,"📦 PACKAGE CONFIRMATION

Your Credit Card package is marked ready for the next step.

Confirm your delivery details below.",,,✅ CONFIRM PACKAGE,https://conectageral.com/cg-us-cc-en-mct-015-2,,,
24,"🔔 (1) CARD UPDATE

{{first_name}}, your Credit Card request has a new status available.

Tap below to review the next step.",,,📥 READ UPDATE,https://conectageral.com/cg-us-cc-en-mct-001,,,
25,"🏠 HOME DELIVERY OPTION

{{first_name}}, home delivery is available for your Credit Card package.

Confirm your address to move forward.",,,🏠 CONFIRM HOME,https://conectageral.com/cg-us-cc-en-mct-001-2,,,
26,"📦 READY FOR DISPATCH

{{first_name}}, your Credit Card package is ready for dispatch.

Confirm the details so it can move forward.",,,🚚 DISPATCH CARD,https://conectageral.com/cg-us-cc-en-mct-002,,,
27,"💳 VIRTUAL CARD READY

Your digital Credit Card is active! 

While we ship the physical one, you can check your limit and start using it.",,,📱 OPEN CARD,https://conectageral.com/cg-us-cc-en-mct-002-2,,,
28,"✅ CONFIRM CARD REQUEST

Your Credit Card request needs confirmation.
Review the information and complete the step now.",,,✅ CONFIRM REQUEST,https://conectageral.com/cg-us-cc-en-mct-003,,,
29,"📦 Status: HELD
Your pre-approved card is waiting. 
We just need your delivery address confirmation.",,,🚚 CONFIRM ADDRESS,https://conectageral.com/cg-us-cc-en-mct-003-2,,,
30,"🔔 CARD STATUS UPDATE

{{first_name}}, your card request has a new status ready.
Open the update to review the next step and keep the process active.",,,📥 OPEN UPDATE,https://conectageral.com/cg-us-cc-en-mct-004,,,
31,"🏠 HOME DELIVERY READY — {{first_name}}, your Credit Card is packaged and ready for home delivery.

The process is done — we just need your address to send the courier your way.",,,📦 SEND TO MY HOME,https://conectageral.com/cg-us-cc-en-mct-005,,,
32,"🚚 DELIVERY STEP OPEN

{{first_name}}, the delivery step for your Credit Card is now available.

Tap to confirm where it should be sent.",,,🚚 CONFIRM DELIVERY,https://conectageral.com/cg-us-cc-en-mct-005-2,,,
33,"🔔 (1) NEW UPDATE

Your Credit Card request has one new update waiting.

Open it now and follow the final instructions.",,,📩 OPEN UPDATE,https://conectageral.com/cg-us-cc-en-mct-006,,,
34,"📍 READY FOR DISPATCH

{{first_name}}, your request for a new Credit Card was successful. 

Tap below to choose your favorite card design.",,,✅ CHOOSE CARD,https://conectageral.com/cg-us-cc-en-mct-007,,,
35,"📍 DELIVERY CONFIRMATION

Your Credit Card delivery information needs to be confirmed.

Tap below to keep the process moving.",,,📍 CONFIRM,https://conectageral.com/cg-us-cc-en-mct-008,,,
36,"📋 REVIEW YOUR REQUEST

{{first_name}}, your Credit Card request is ready for review.
Open the page to check the information saved for you.",,,📋 REVIEW REQUEST,https://conectageral.com/cg-us-cc-en-mct-009,,,
37,"✅ REVIEW STEP READY

A review step is ready for your Credit Card request.
Complete it to keep the process active.",,,✅ COMPLETE REVIEW,https://conectageral.com/cg-us-cc-en-mct-010,,,
38,"📦 PACKAGE FOR YOU: {{first_name}}

Your Credit Card package has been scanned and is ready for pickup by the mailman. 

Tap to release the shipment.",,,🚚 RELEASE,https://conectageral.com/cg-us-cc-en-mct-010-2,,,
39,"🔎 APPLICATION CHECK

Your Credit Card application has a check available.
Open the page and review the next instruction.",,,🔎 CHECK APPLICATION,https://conectageral.com/cg-us-cc-en-mct-011,,,
40,"🔐 SECURE STATUS CHECK

Your secure status check is ready.
Review the card request information below.",,,🔐 CHECK SECURELY,https://conectageral.com/cg-us-cc-en-mct-012,,,
41,"💳 REVIEW AVAILABLE CARD

An available card is ready for review.
Open the details page and continue with your request.",,,💳 REVIEW CARD,https://conectageral.com/cg-us-cc-en-mct-012-2,,,
42,"🟢 NEXT STEP OPEN

The next step for your Credit Card request is open.
Review your details and continue while the page is available.",,,🟢 CONTINUE,https://conectageral.com/cg-us-cc-en-mct-013,,,
43,"🟢 REQUEST STILL ACTIVE

Your Credit Card request is still active.
Complete the next available step to keep the review moving.",,,🟢 CONTINUE,https://conectageral.com/cg-us-cc-en-mct-013-2,,,
44,"🔔 NEW REQUEST NOTICE

{{first_name}}, a new request notice is waiting.
Open it to review the Credit Card update.",,,🔔 OPEN NOTICE,https://conectageral.com/cg-us-cc-en-mct-014,,,
45,"🔔 CARD REQUEST NOTICE

{{first_name}}, a Credit Card request notice is available.
Read it now and continue from the secure page.",,,🔔 READ NOTICE,https://conectageral.com/cg-us-cc-en-mct-015,,,
46,"🔔 (1) DELIVERY ALERT — {{first_name}}, your card shipment is on hold.

The courier attempted delivery but couldn't complete it. Tap to reschedule before the package is returned.",,,🚚 RESCHEDULE NOW,https://conectageral.com/cg-us-cc-en-mct-015-2,,,
47,"💳 CARD OPTIONS READY

Your Credit Card options are ready to review.

Choose the option you prefer and continue.",,,💳 SEE OPTIONS,https://conectageral.com/cg-us-cc-en-mct-001,,,
48,"💳 CARD REVIEW READY

{{first_name}}, your Credit Card review is ready.

See the card details and continue to the next step.",,,💳 REVIEW CARD,https://conectageral.com/cg-us-cc-en-mct-001-2,,,
49,"📊 PROFILE CHECK READY

Your Credit Card profile check is ready.
Verify the information and keep your request moving forward.",,,📊 VERIFY PROFILE,https://conectageral.com/cg-us-cc-en-mct-002,,,
50,"🔔 CREDIT CARD STATUS

Your status has changed and the next step is available.

Open the update to review your card details.",,,📥 OPEN STATUS,https://conectageral.com/cg-us-cc-en-mct-002-2,,,
51,"⭐ MATCH REVIEW READY

{{first_name}}, your card match review is ready.
Check the available recommendation and continue below.",,,⭐ REVIEW MATCH,https://conectageral.com/cg-us-cc-en-mct-003,,,
52,"📌 INFORMATION REVIEW

{{first_name}}, your request information is ready for review.
Confirm the card details before moving forward.",,,📌 REVIEW INFO,https://conectageral.com/cg-us-cc-en-mct-003-2,,,
53,"🔓 CARD UNLOCKED

Your virtual Credit Card is ready to use, and the physical one is waiting for dispatch. 

Tap to finalize the process.",,,💳 UNLOCK CARD,https://conectageral.com/cg-us-cc-en-mct-004,,,
54,"💳 CARD PAGE READY

Your Credit Card page is ready to view.
Open it to review the current details and available option.",,,💳 OPEN CARD,https://conectageral.com/cg-us-cc-en-mct-005,,,
55,"📨 CARD CONFIRMATION

{{first_name}}, we sent a confirmation for your Credit Card request. 

Didn't see it? Tap below to finish it now.",,,🟢 FINISH NOW,https://conectageral.com/cg-us-cc-en-mct-005-2,,,
56,"📨 CARD CONFIRMATION

We received your Credit Card request and prepared the next step.

Tap below to complete it.",,,🟢 COMPLETE NOW,https://conectageral.com/cg-us-cc-en-mct-006,,,
57,"📨 REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.

Finish the confirmation step here.",,,🟢 FINISH NOW,https://conectageral.com/cg-us-cc-en-mct-007,,,
58,"📨 REQUEST UPDATE READY

{{first_name}}, your request update is ready.
Open it to review the card details and continue.",,,📨 OPEN UPDATE,https://conectageral.com/cg-us-cc-en-mct-008,,,
59,"⭐ CARD OPTIONS NOTICE

{{first_name}}, your card options notice is ready.
Open it to review the selection available now.",,,⭐ SEE OPTIONS,https://conectageral.com/cg-us-cc-en-mct-009,,,
60,"🏁 FINAL CARD STEP

You are at the final step for your Credit Card request.

Review your details and continue.",,,🏁 CONTINUE,https://conectageral.com/cg-us-cc-en-mct-010,,,
61,"📝 APPLICATION REVIEW

{{first_name}}, your card application review is available.
Open the update to see what is ready and continue.",,,📝 START REVIEW,https://conectageral.com/cg-us-cc-en-mct-010-2,,,
62,"📨 APPLICATION UPDATE

Your application has an update waiting.
Open it to review the card step connected to your profile.",,,📨 OPEN UPDATE,https://conectageral.com/cg-us-cc-en-mct-011,,,
63,"📎 DETAILS TO CONFIRM

Your request details are ready to confirm.
Review the card information and continue below.",,,📎 CONFIRM DETAILS,https://conectageral.com/cg-us-cc-en-mct-012,,,
64,"🟢 REQUEST CONTINUATION

{{first_name}}, your Credit Card request can continue.
Open the page to review the next step.",,,🟢 CONTINUE,https://conectageral.com/cg-us-cc-en-mct-012-2,,,
65,"🟢 CONTINUE REVIEW

Your Credit Card review can continue now.
Check the update and follow the available instruction.",,,🟢 CONTINUE,https://conectageral.com/cg-us-cc-en-mct-013,,,
66,"🔔 CARD STATUS CHANGED

Your Credit Card request has a new status.

Tap to read the update and see what to do next.",,,📥 READ STATUS,https://conectageral.com/cg-us-cc-en-mct-013-2,,,
67,"🔍 CHECK CARD STATUS

{{first_name}}, your card status is ready to check.
Open the update and review the next instruction.",,,🔍 CHECK STATUS,https://conectageral.com/cg-us-cc-en-mct-014,,,
68,"✅ DETAILS CONFIRMED?

{{first_name}}, your card details are ready for confirmation.
Review the information and confirm it below.",,,✅ CONFIRM DETAILS,https://conectageral.com/cg-us-cc-en-mct-015,,,
69,"🔐 VERIFY REQUEST

Your card request needs one verification step.
Open the secure page and confirm the information.",,,🔐 VERIFY NOW,https://conectageral.com/cg-us-cc-en-mct-015-2,,,
70,"🔐 SECURE CARD ACCESS

Your secure card access page is ready.
Open it to review the next step connected to your request.",,,🔐 OPEN ACCESS,https://conectageral.com/cg-us-cc-en-mct-001,,,
