MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
29,"📌 NEXT ACTION READY

{{first_name}}, one card action is ready for you.
Review the details and complete the available step.",,,📌 TAKE ACTION,https://memivi-usa.com/us-en-bd9-1,,,
30,"💳 CREDIT OPTION READY

A Credit Card option is ready to review.
Open the page to see the details and continue.",,,💳 VIEW OPTION,https://memivi-usa.com/us-en-bd10-1,,,
31,"🔐 PROFILE CONFIRMATION

{{first_name}}, your profile confirmation is available.
Confirm the card request details to continue.",,,🔐 CONFIRM PROFILE,https://memivi-usa.com/us-en-bd1-1,,,
32,"📋 FINAL REVIEW STEP

Your card request has a final review step ready.
Check the information before continuing below.",,,📋 FINAL REVIEW,https://memivi-usa.com/us-en-bd2-1,,,
33,"📣 STATUS NOTICE READY

{{first_name}}, a status notice is ready in your profile.
Open it to review what changed and what comes next.",,,📣 READ NOTICE,https://memivi-usa.com/us-en-bd3-1,,,
34,"🟢 CARD REQUEST OPEN

Your Credit Card request page is open now.
Review the current information and continue from the link below.",,,🟢 OPEN REQUEST,https://memivi-usa.com/us-en-bd4-1,,,
35,"🔎 OPTION REVIEW

{{first_name}}, your card option review is available.
Check the details and choose how to continue.",,,🔎 REVIEW OPTION,https://memivi-usa.com/us-en-bd5-1,,,
36,"📨 APPLICATION UPDATE

Your application has an update waiting.
Open it to review the card step connected to your profile.",,,📨 OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,
37,"✅ DETAILS CONFIRMED?

{{first_name}}, your card details are ready for confirmation.
Review the information and confirm it below.",,,✅ CONFIRM DETAILS,https://memivi-usa.com/us-en-bd7-1,,,
38,"🧭 CARD PATH OPEN

Your card path is ready for the next step.
Open the page to see the available review option.",,,🧭 CONTINUE,https://memivi-usa.com/us-en-bd8-1,,,
39,"📍 REQUEST CHECKPOINT

{{first_name}}, your request reached a new checkpoint.
Review the card status and follow the next instruction.",,,📍 REVIEW STATUS,https://memivi-usa.com/us-en-bd9-1,,,
40,"💼 PROFILE ACTION READY

Your profile has a Credit Card action ready.
Open it and complete the available step to continue.",,,💼 COMPLETE ACTION,https://memivi-usa.com/us-en-bd10-1,,,
41,"🔔 REVIEW UPDATE

{{first_name}}, your review update is now available.
Open the card page and check the next step.",,,🔔 OPEN REVIEW,https://memivi-usa.com/us-en-bd1-1,,,
42,"📎 CARD INFO CHECK

Your card information is ready for a check.
Verify the details and continue with the request.",,,📎 CHECK INFO,https://memivi-usa.com/us-en-bd2-1,,,
43,"🟣 REQUEST NOTICE

{{first_name}}, a request notice is available for you.
Read it now and continue from the link below.",,,🟣 READ NOTICE,https://memivi-usa.com/us-en-bd3-1,,,
44,"💳 CARD PAGE READY

Your Credit Card page is ready to view.
Open it to review the current details and available option.",,,💳 OPEN CARD,https://memivi-usa.com/us-en-bd4-1,,,
45,"📩 UPDATE TO REVIEW

{{first_name}}, an update is ready for review.
Check the card request details and continue safely.",,,📩 REVIEW UPDATE,https://memivi-usa.com/us-en-bd5-1,,,
46,"🔐 VERIFY REQUEST

Your card request needs one verification step.
Open the secure page and confirm the information.",,,🔐 VERIFY NOW,https://memivi-usa.com/us-en-bd6-1,,,
47,"⭐ MATCH REVIEW READY

{{first_name}}, your card match review is ready.
Check the available recommendation and continue below.",,,⭐ REVIEW MATCH,https://memivi-usa.com/us-en-bd7-1,,,
48,"📬 NEW PROFILE NOTICE

A new notice was added to your card profile.
Open it to see the next available step.",,,📬 OPEN PROFILE,https://memivi-usa.com/us-en-bd8-1,,,
49,"✅ STEP AVAILABLE

{{first_name}}, a Credit Card step is available now.
Review the details and complete it below.",,,✅ COMPLETE STEP,https://memivi-usa.com/us-en-bd9-1,,,
50,"🔎 CARD CHECK READY

Your card check is ready to open.
Review the update and continue with the available option.",,,🔎 OPEN CHECK,https://memivi-usa.com/us-en-bd10-1,,,
51,"📌 INFORMATION REVIEW

{{first_name}}, your request information is ready for review.
Confirm the card details before moving forward.",,,📌 REVIEW INFO,https://memivi-usa.com/us-en-bd1-1,,,
52,"💳 OPTION SELECTOR READY

Your card option selector is ready.
Open the page to view the available selection.",,,💳 SELECT OPTION,https://memivi-usa.com/us-en-bd2-1,,,
53,"🟢 CONTINUE CARD REQUEST

{{first_name}}, your Credit Card request can continue now.
Open the update and follow the next step.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd3-1,,,
54,"📊 CARD PROFILE CHECK

Your card profile check is available.
Review the information prepared for your request.",,,📊 CHECK PROFILE,https://memivi-usa.com/us-en-bd4-1,,,
55,"🔔 REQUEST STATUS UPDATE

{{first_name}}, your request status has a new update.
Read it and continue from the card page.",,,🔔 READ UPDATE,https://memivi-usa.com/us-en-bd5-1,,,
56,"📋 CONFIRM CARD INFO

Your card information needs confirmation.
Check the details and complete the available step.",,,📋 CONFIRM INFO,https://memivi-usa.com/us-en-bd6-1,,,
57,"📥 NOTICE FROM CARD DESK

{{first_name}}, a card notice is ready for your profile.
Open it to review the next instruction.",,,📥 READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
58,"🔐 ACCESS STEP READY

Your card access step is ready.
Open the secure page and continue with the request.",,,🔐 OPEN ACCESS,https://memivi-usa.com/us-en-bd8-1,,,
59,"⭐ RECOMMENDATION READY

{{first_name}}, your Credit Card recommendation is ready.
Review it now and choose the available next step.",,,⭐ VIEW RECOMMENDATION,https://memivi-usa.com/us-en-bd9-1,,,
60,"📍 STATUS PAGE OPEN

Your status page is open for your card request.
Check the current step and continue below.",,,📍 OPEN STATUS,https://memivi-usa.com/us-en-bd10-1,,,
61,"📝 REVIEW CONFIRMATION

{{first_name}}, your review confirmation is available.
Confirm the details to keep the request active.",,,📝 CONFIRM REVIEW,https://memivi-usa.com/us-en-bd1-1,,,
62,"💼 CARD PROFILE READY

Your card profile is ready to review.
Open it now to see the available next step.",,,💼 REVIEW PROFILE,https://memivi-usa.com/us-en-bd2-1,,,
63,"📨 REQUEST UPDATE READY

{{first_name}}, your request update is ready.
Open it to review the card details and continue.",,,📨 OPEN UPDATE,https://memivi-usa.com/us-en-bd3-1,,,
64,"🔄 INFORMATION UPDATED

Your card information was updated.
Review the change and confirm the next step below.",,,🔄 REVIEW CHANGE,https://memivi-usa.com/us-en-bd4-1,,,
65,"✅ CARD STEP CONFIRMATION

{{first_name}}, your card step is ready for confirmation.
Complete it now to continue the request.",,,✅ CONFIRM STEP,https://memivi-usa.com/us-en-bd5-1,,,
66,"🔎 APPLICATION CHECK

Your Credit Card application has a check available.
Open the page and review the next instruction.",,,🔎 CHECK APPLICATION,https://memivi-usa.com/us-en-bd6-1,,,
67,"📬 PROFILE NOTICE READY

{{first_name}}, your profile notice is ready.
Read it to see the card step currently available.",,,📬 READ PROFILE,https://memivi-usa.com/us-en-bd7-1,,,
68,"💳 CARD DETAILS OPEN

Your card details page is open now.
Review the available information and continue safely.",,,💳 OPEN DETAILS,https://memivi-usa.com/us-en-bd8-1,,,
69,"📌 REQUEST ACTION OPEN

{{first_name}}, your request action is open.
Review the card details and complete the step.",,,📌 COMPLETE ACTION,https://memivi-usa.com/us-en-bd9-1,,,
70,"🟢 CARD PROCESS READY

Your card process is ready to continue.
Open the update and follow the available instruction.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,
71,"📩 CARD MESSAGE UPDATE

{{first_name}}, a card message update is available.
Read it now and continue from the next page.",,,📩 READ UPDATE,https://memivi-usa.com/us-en-bd1-1,,,
72,"🔐 SECURE DETAILS CHECK

Your secure details check is ready.
Verify the card request information below.",,,🔐 VERIFY DETAILS,https://memivi-usa.com/us-en-bd2-1,,,
73,"⭐ CARD OPTION MATCH

{{first_name}}, a card option matched your profile.
Review the match and choose the next step.",,,⭐ VIEW MATCH,https://memivi-usa.com/us-en-bd3-1,,,
74,"📋 REQUEST REVIEW OPEN

Your request review is open now.
Check the information and continue with the card step.",,,📋 OPEN REVIEW,https://memivi-usa.com/us-en-bd4-1,,,
75,"🔔 NEW REQUEST NOTICE

{{first_name}}, a new request notice is waiting.
Open it to review the Credit Card update.",,,🔔 OPEN NOTICE,https://memivi-usa.com/us-en-bd5-1,,,
76,"💳 CARD SELECTION READY

Your card selection is ready to view.
Check the available option and continue below.",,,💳 VIEW SELECTION,https://memivi-usa.com/us-en-bd6-1,,,
77,"📍 CARD STATUS OPEN

{{first_name}}, your card status page is open.
Review the current step and continue safely.",,,📍 VIEW STATUS,https://memivi-usa.com/us-en-bd7-1,,,
78,"✅ CONFIRM CARD REQUEST

Your Credit Card request needs confirmation.
Review the information and complete the step now.",,,✅ CONFIRM REQUEST,https://memivi-usa.com/us-en-bd8-1,,,
79,"📊 PROFILE REVIEW READY

{{first_name}}, your profile review is ready.
Open it to check the card details and next step.",,,📊 REVIEW PROFILE,https://memivi-usa.com/us-en-bd9-1,,,
80,"📥 UPDATE IN YOUR PROFILE

A new card update is in your profile.
Open it now and follow the available instruction.",,,📥 OPEN PROFILE,https://memivi-usa.com/us-en-bd10-1,,,
81,"🔎 REVIEW CARD OPTIONS

{{first_name}}, your card options are ready for review.
Compare the details and continue from the page.",,,🔎 REVIEW OPTIONS,https://memivi-usa.com/us-en-bd1-1,,,
82,"🟣 CARD NOTICE OPEN

Your card notice is open and ready to read.
Check it before continuing to the next step.",,,🟣 READ NOTICE,https://memivi-usa.com/us-en-bd2-1,,,
83,"💼 REQUEST PROFILE STEP

{{first_name}}, a profile step is linked to your card request.
Open it and complete the available action.",,,💼 OPEN STEP,https://memivi-usa.com/us-en-bd3-1,,,
84,"📎 DETAILS TO CONFIRM

Your request details are ready to confirm.
Review the card information and continue below.",,,📎 CONFIRM DETAILS,https://memivi-usa.com/us-en-bd4-1,,,
85,"🔔 APPLICATION STATUS

{{first_name}}, your application status is ready.
Open the update and check the next instruction.",,,🔔 CHECK STATUS,https://memivi-usa.com/us-en-bd5-1,,,
86,"⭐ CARD RECOMMENDATION

A card recommendation is ready in your profile.
Review it and continue with the available option.",,,⭐ REVIEW CARD,https://memivi-usa.com/us-en-bd6-1,,,
87,"🟢 REQUEST CONTINUATION

{{first_name}}, your Credit Card request can continue.
Open the page to review the next step.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd7-1,,,
88,"📬 NOTICE NEEDS REVIEW

A notice about your card request needs review.
Read it now and complete the step below.",,,📬 REVIEW NOTICE,https://memivi-usa.com/us-en-bd8-1,,,
89,"🔐 VERIFY PROFILE INFO

{{first_name}}, verify your profile information for the card request.
Open the secure page to continue.",,,🔐 VERIFY PROFILE,https://memivi-usa.com/us-en-bd9-1,,,
90,"💳 CARD REVIEW PAGE

Your card review page is ready.
Check the details and continue when ready.",,,💳 OPEN REVIEW,https://memivi-usa.com/us-en-bd10-1,,,
91,"📌 NEXT CARD ACTION

{{first_name}}, your next card action is available.
Review the information and proceed below.",,,📌 PROCEED,https://memivi-usa.com/us-en-bd1-1,,,
92,"📩 REQUEST MESSAGE

Your request has a new card message.
Read it now and follow the available step.",,,📩 READ MESSAGE,https://memivi-usa.com/us-en-bd2-1,,,
93,"🔎 CARD OPTION CHECK

{{first_name}}, your card option check is ready.
Open the page and review what is available.",,,🔎 CHECK OPTIONS,https://memivi-usa.com/us-en-bd3-1,,,
94,"✅ REVIEW STEP READY

A review step is ready for your Credit Card request.
Complete it to keep the process active.",,,✅ COMPLETE REVIEW,https://memivi-usa.com/us-en-bd4-1,,,
95,"📍 PROFILE STATUS CHECK

{{first_name}}, your profile status check is available.
Open it to review the card update.",,,📍 CHECK PROFILE,https://memivi-usa.com/us-en-bd5-1,,,
96,"💼 CARD ACTION NOTICE

A card action notice is ready in your profile.
Review it and continue from the page below.",,,💼 REVIEW ACTION,https://memivi-usa.com/us-en-bd6-1,,,
97,"🔔 CARD FILE NOTICE

{{first_name}}, your card file has a notice ready.
Read it to see the next available step.",,,🔔 READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
98,"💳 OPTIONS PAGE READY

Your card options page is ready now.
Open it to compare the available details.",,,💳 OPEN OPTIONS,https://memivi-usa.com/us-en-bd8-1,,,
99,"📎 CONFIRMATION CHECK

{{first_name}}, your confirmation check is available.
Verify the request details and continue.",,,📎 VERIFY NOW,https://memivi-usa.com/us-en-bd9-1,,,
100,"🟢 CARD REQUEST ACTIVE

Your Credit Card request remains active.
Open the update and complete the available step.",,,🟢 KEEP GOING,https://memivi-usa.com/us-en-bd10-1,,,
101,"📨 STATUS MESSAGE READY

{{first_name}}, a status message is ready for your card request.
Read it and continue below.",,,📨 READ STATUS,https://memivi-usa.com/us-en-bd1-1,,,
102,"🔐 REQUEST ACCESS READY

Your request access page is ready.
Open it securely and review the card details.",,,🔐 ACCESS REQUEST,https://memivi-usa.com/us-en-bd2-1,,,
103,"⭐ REVIEW YOUR MATCH

{{first_name}}, your card match is ready for review.
Open the page and continue with the option shown.",,,⭐ REVIEW MATCH,https://memivi-usa.com/us-en-bd3-1,,,
104,"📋 CARD DETAILS REVIEW

Your card details review is available now.
Confirm the information before continuing.",,,📋 REVIEW DETAILS,https://memivi-usa.com/us-en-bd4-1,,,
105,"📥 NEW CARD NOTICE

{{first_name}}, a new card notice was added to your profile.
Open it and follow the next instruction.",,,📥 OPEN NOTICE,https://memivi-usa.com/us-en-bd5-1,,,
106,"🔎 APPLICATION REVIEW STEP

Your application review step is ready.
Check the card information and continue below.",,,🔎 REVIEW STEP,https://memivi-usa.com/us-en-bd6-1,,,
107,"✅ COMPLETE CARD STEP

{{first_name}}, a card step is waiting for completion.
Review it and complete the available action.",,,✅ COMPLETE STEP,https://memivi-usa.com/us-en-bd7-1,,,
108,"💳 SELECT YOUR CARD

Your card selection screen is ready.
Open it to view the option prepared for your profile.",,,💳 SELECT CARD,https://memivi-usa.com/us-en-bd8-1,,,
109,"📍 REQUEST STATUS OPEN

{{first_name}}, your request status is open for review.
Read the update and continue safely.",,,📍 OPEN STATUS,https://memivi-usa.com/us-en-bd9-1,,,
110,"📝 CARD REQUEST REVIEW

Your Credit Card request review is ready.
Check the details and confirm the next step.",,,📝 REVIEW NOW,https://memivi-usa.com/us-en-bd10-1,,,
111,"🔔 PROFILE CARD UPDATE

{{first_name}}, your profile has a card update available.
Open it to review the next instruction.",,,🔔 OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,
112,"📌 DETAILS STEP READY

Your details step is ready for the card request.
Verify the information and continue below.",,,📌 VERIFY INFO,https://memivi-usa.com/us-en-bd2-1,,,
113,"⭐ RECOMMENDED CARD READY

{{first_name}}, a recommended card option is ready.
Review it now and choose how to continue.",,,⭐ SEE CARD,https://memivi-usa.com/us-en-bd3-1,,,
114,"📬 CARD STATUS NOTICE

Your card status notice is waiting.
Read the update and follow the available step.",,,📬 READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,
115,"🔐 SECURE REVIEW OPEN

{{first_name}}, your secure card review is open.
Check the details and continue from the page.",,,🔐 REVIEW SECURELY,https://memivi-usa.com/us-en-bd5-1,,,
116,"🟢 NEXT REQUEST STEP

Your next request step is available now.
Open the card page and complete the instruction.",,,🟢 OPEN STEP,https://memivi-usa.com/us-en-bd6-1,,,
117,"💼 CARD PROFILE ACTION

{{first_name}}, a card profile action is ready.
Review it and continue safely below.",,,💼 REVIEW ACTION,https://memivi-usa.com/us-en-bd7-1,,,
118,"📩 CHECK YOUR UPDATE

A card update is ready to check.
Open it now to review the current request details.",,,📩 CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,
119,"🔎 CARD REVIEW CHECK

{{first_name}}, your card review check is available.
Open the page and confirm the information.",,,🔎 CHECK REVIEW,https://memivi-usa.com/us-en-bd9-1,,,
120,"✅ REQUEST CONFIRMATION

Your request confirmation is ready.
Review the Credit Card details and complete it now.",,,✅ COMPLETE NOW,https://memivi-usa.com/us-en-bd10-1,,,
121,"💳 CARD OPTION ALERT

{{first_name}}, a card option alert is available.
Review the available details and continue below.",,,💳 VIEW CARD,https://memivi-usa.com/us-en-bd1-1,,,
122,"📋 FINAL DETAILS REVIEW

Your final details review is ready.
Check the card request information before continuing.",,,📋 FINAL REVIEW,https://memivi-usa.com/us-en-bd2-1,,,
123,"🔔 STATUS READY TO VIEW

{{first_name}}, your card status is ready to view.
Open the update and follow the next step.",,,🔔 VIEW STATUS,https://memivi-usa.com/us-en-bd3-1,,,
124,"📎 PROFILE DETAILS READY

Your profile details are ready for the card request.
Confirm the information to continue.",,,📎 CONFIRM PROFILE,https://memivi-usa.com/us-en-bd4-1,,,
125,"⭐ CARD CHOICE READY

{{first_name}}, your card choice is ready.
Open the page to review the option and continue.",,,⭐ CHOOSE CARD,https://memivi-usa.com/us-en-bd5-1,,,
126,"📥 CARD UPDATE WAITING

A card update is waiting for you.
Open it now and complete the available step below.",,,📥 OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,
127,"🔐 VERIFY CARD REQUEST

{{first_name}}, verify your card request details.
Open the secure page and confirm the information.",,,🔐 VERIFY REQUEST,https://memivi-usa.com/us-en-bd7-1,,,
128,"🟢 CONTINUE REVIEW

Your Credit Card review can continue now.
Check the update and follow the available instruction.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd8-1,,,
129,"📬 REQUEST NOTICE OPEN

{{first_name}}, your request notice is open for review.
Read it and continue from the page below.",,,📬 READ NOTICE,https://memivi-usa.com/us-en-bd9-1,,,
130,"💳 CARD DETAILS NOTICE

Your card details notice is ready.
Open it to review the information prepared for you.",,,💳 OPEN DETAILS,https://memivi-usa.com/us-en-bd10-1,,,
131,"🔎 OPTION DETAILS READY

{{first_name}}, your option details are ready.
Review the card information and continue below.",,,🔎 REVIEW OPTION,https://memivi-usa.com/us-en-bd1-1,,,
132,"✅ CARD CONFIRMATION OPEN

Your card confirmation page is open now.
Confirm the details to keep the request active.",,,✅ CONFIRM CARD,https://memivi-usa.com/us-en-bd2-1,,,
133,"📍 PROFILE STATUS UPDATE

{{first_name}}, your profile status has a card update.
Open it to review what comes next.",,,📍 CHECK UPDATE,https://memivi-usa.com/us-en-bd3-1,,,
134,"⭐ CARD MATCH NOTICE

A card match notice is ready for your profile.
Review it and continue with the available option.",,,⭐ OPEN MATCH,https://memivi-usa.com/us-en-bd4-1,,,
135,"📩 REQUEST FOLLOW-UP

{{first_name}}, your card request has a follow-up ready.
Open the update and complete the next step.",,,📩 FOLLOW UP,https://memivi-usa.com/us-en-bd5-1,,,
136,"🔐 SECURE STATUS CHECK

Your secure status check is ready.
Review the card request information below.",,,🔐 CHECK SECURELY,https://memivi-usa.com/us-en-bd6-1,,,
137,"💼 CARD REVIEW ACTION

{{first_name}}, your card review action is available.
Open it now and continue with the step shown.",,,💼 START REVIEW,https://memivi-usa.com/us-en-bd7-1,,,
138,"📋 CONFIRM NEXT STEP

Your next step needs confirmation.
Review the Credit Card details and confirm below.",,,📋 CONFIRM STEP,https://memivi-usa.com/us-en-bd8-1,,,
139,"🔔 CARD REQUEST NOTICE

{{first_name}}, a Credit Card request notice is available.
Read it now and continue from the secure page.",,,🔔 READ NOTICE,https://memivi-usa.com/us-en-bd9-1,,,
140,"💳 REVIEW AVAILABLE CARD

An available card is ready for review.
Open the details page and continue with your request.",,,💳 REVIEW CARD,https://memivi-usa.com/us-en-bd10-1,,,
141,"📎 INFORMATION CONFIRMATION

{{first_name}}, your information confirmation is ready.
Check the card profile details and continue.",,,📎 CONFIRM INFO,https://memivi-usa.com/us-en-bd1-1,,,
142,"🟢 OPEN NEXT STEP

The next step is open for your card request.
Review the update and continue safely.",,,🟢 OPEN STEP,https://memivi-usa.com/us-en-bd2-1,,,
143,"⭐ CARD OPTIONS NOTICE

{{first_name}}, your card options notice is ready.
Open it to review the selection available now.",,,⭐ SEE OPTIONS,https://memivi-usa.com/us-en-bd3-1,,,
144,"📥 STATUS UPDATE READY

Your status update is ready for review.
Open the page and follow the available instruction.",,,📥 READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,
145,"🔐 CARD ACCESS NOTICE

{{first_name}}, your card access notice is available.
Open it securely and review the next step.",,,🔐 OPEN ACCESS,https://memivi-usa.com/us-en-bd5-1,,,
146,"📋 REQUEST READY TO REVIEW

Your Credit Card request is ready to review.
Check the information and complete the available step.",,,📋 REVIEW NOW,https://memivi-usa.com/us-en-bd6-1,,,
147,"💳 CARD PROFILE MATCH

{{first_name}}, your profile has a card match ready.
Review the option and continue from the page.",,,💳 VIEW MATCH,https://memivi-usa.com/us-en-bd7-1,,,
148,"📣 CARD UPDATE ALERT

A card update alert is ready in your profile.
Open it to review the current request details and continue.",,,📣 OPEN ALERT,https://memivi-usa.com/us-en-bd8-1,,,
149,"🔎 FINAL OPTION CHECK

{{first_name}}, your final option check is available.
Review the card details and choose the next step below.",,,🔎 CHECK OPTION,https://memivi-usa.com/us-en-bd9-1,,,
150,"✅ COMPLETE REQUEST STEP

A request step is ready to complete.
Confirm the card details and continue below.",,,✅ COMPLETE STEP,https://memivi-usa.com/us-en-bd10-1,,,
