MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
23,"REQUEST CHECK

{{first_name}}, your request is ready for a quick check. Verify the details and move forward.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd3-1,,,
24,"CARD STEP

The next card step is available in your profile. Continue below to review the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd4-1,,,
25,"NOTICE READY

Your Credit Card notice is ready to read. Open the notice and follow the available step.",,,READ NOTICE,https://memivi-usa.com/us-en-bd5-1,,,
26,"ACCOUNT REVIEW

{{first_name}}, a card review is available for your account. Check the details and continue.",,,REVIEW NOW,https://memivi-usa.com/us-en-bd6-1,,,
27,"STATUS AVAILABLE

Your Credit Card status is available now. Open the status page to see the next step.",,,VIEW STATUS,https://memivi-usa.com/us-en-bd7-1,,,
28,"DETAILS READY

Your request details are ready to review. Confirm the information below to continue.",,,CONFIRM INFO,https://memivi-usa.com/us-en-bd8-1,,,
29,"CARD UPDATE

{{first_name}}, your Credit Card request has an update. Open it and complete the next step.",,,READ UPDATE,https://memivi-usa.com/us-en-bd9-1,,,
30,"PROCESS STEP

The card request process is ready to continue. Review the details and follow the instruction.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,
31,"DELIVERY CONFIRMATION

Your card delivery information needs confirmation. Verify the details so the request can continue.",,,VERIFY DELIVERY,https://memivi-usa.com/us-en-bd1-1,,,
32,"REQUEST NOTICE

{{first_name}}, a request notice is waiting in your profile. Read it now and continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd2-1,,,
33,"CARD DETAILS

Your Credit Card details are ready. Open the page below to review and confirm them.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd3-1,,,
34,"APPLICATION UPDATE

A new update is available for your card application. Check it and continue the process.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd4-1,,,
35,"CONFIRMATION READY

{{first_name}}, your confirmation step is ready. Review the information and complete it below.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd5-1,,,
36,"PROFILE CHECK

Your Credit Card profile needs a quick check. Verify the details to continue the request.",,,VERIFY PROFILE,https://memivi-usa.com/us-en-bd6-1,,,
37,"CARD OPTION NOTICE

A card option notice is available for you. Open it to view the details and next step.",,,VIEW OPTION,https://memivi-usa.com/us-en-bd7-1,,,
38,"NEXT REVIEW

{{first_name}}, the next review for your card request is available. Continue below to check it.",,,CHECK REVIEW,https://memivi-usa.com/us-en-bd8-1,,,
39,"REQUEST STEP

Your Credit Card request has a step ready. Open the page and complete the confirmation.",,,OPEN STEP,https://memivi-usa.com/us-en-bd9-1,,,
40,"STATUS CHECK

Your card status is ready to check. Review the update and follow the next instruction.",,,CHECK STATUS,https://memivi-usa.com/us-en-bd10-1,,,
41,"CARD PROFILE

{{first_name}}, your card profile has new information available. Open it and continue.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd1-1,,,
42,"REVIEW NOTICE

A review notice was added to your Credit Card request. Read it before moving to the next step.",,,READ REVIEW,https://memivi-usa.com/us-en-bd2-1,,,
43,"DETAILS UPDATE

Your request details have an update. Open the page to check and confirm the information.",,,OPEN DETAILS,https://memivi-usa.com/us-en-bd3-1,,,
44,"CONTINUE REQUEST

{{first_name}}, your Credit Card request is ready to continue. Tap below to review the details.",,,CONTINUE,https://memivi-usa.com/us-en-bd4-1,,,
45,"VERIFY STEP

A verification step is available for your card request. Confirm your information to continue.",,,VERIFY NOW,https://memivi-usa.com/us-en-bd5-1,,,
46,"CARD CONFIRMATION

Your Credit Card confirmation is pending. Review the information below and complete the step.",,,CONFIRM CARD,https://memivi-usa.com/us-en-bd6-1,,,
47,"REQUEST REVIEW

{{first_name}}, your request review is ready. Open it to see the details and continue.",,,OPEN REVIEW,https://memivi-usa.com/us-en-bd7-1,,,
48,"STATUS UPDATE

Your card request status has been updated. Read the update and follow the next instruction.",,,READ STATUS,https://memivi-usa.com/us-en-bd8-1,,,
49,"INFORMATION READY

Your card information is ready for review. Confirm the details so the request can proceed.",,,CONFIRM INFO,https://memivi-usa.com/us-en-bd9-1,,,
50,"PROFILE STEP

{{first_name}}, a new profile step is available for your Credit Card request. Continue below.",,,OPEN STEP,https://memivi-usa.com/us-en-bd10-1,,,
51,"CARD REQUEST

Your Credit Card request is active and ready for the next step. Review the details now.",,,REVIEW NOW,https://memivi-usa.com/us-en-bd1-1,,,
52,"CONFIRM DETAILS

Your request needs details confirmation. Check the information and continue with the available step.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd2-1,,,
53,"OPEN UPDATE

{{first_name}}, a card update is ready to open. Review it and complete the next step.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd3-1,,,
54,"REQUEST INFORMATION

Your Credit Card request information is ready. Open the page to review and confirm it.",,,REVIEW INFO,https://memivi-usa.com/us-en-bd4-1,,,
55,"CARD REVIEW STEP

A card review step is available in your profile. Complete it to keep the request moving.",,,COMPLETE REVIEW,https://memivi-usa.com/us-en-bd5-1,,,
56,"NOTICE UPDATE

{{first_name}}, your Credit Card notice has been updated. Read it and continue below.",,,READ UPDATE,https://memivi-usa.com/us-en-bd6-1,,,
57,"CHECK DETAILS

Your card details need a quick check. Verify the information and follow the next instruction.",,,CHECK DETAILS,https://memivi-usa.com/us-en-bd7-1,,,
58,"SELECTION STEP

Your card selection step is available. Open the page below to view the options.",,,VIEW OPTIONS,https://memivi-usa.com/us-en-bd8-1,,,
59,"REQUEST READY

{{first_name}}, your request is ready for the next action. Review and continue below.",,,CONTINUE,https://memivi-usa.com/us-en-bd9-1,,,
60,"PROFILE NOTICE READY

A new Credit Card notice is ready in your profile. Open it to check the next step.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd10-1,,,
61,"CARD PROCESS

Your card process is ready to continue. Review the information and complete the available step.",,,CONTINUE,https://memivi-usa.com/us-en-bd1-1,,,
62,"APPLICATION REVIEW

{{first_name}}, your application review is available now. Check the details below.",,,CHECK REVIEW,https://memivi-usa.com/us-en-bd2-1,,,
63,"DETAIL CONFIRMATION

Your Credit Card details need confirmation. Open the page and verify the information.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,
64,"NEW CARD UPDATE

A new card update is available for your request. Read it now and continue.",,,READ UPDATE,https://memivi-usa.com/us-en-bd4-1,,,
65,"REQUEST FOLLOW-UP

{{first_name}}, your Credit Card request has a follow-up step. Open it to continue.",,,OPEN STEP,https://memivi-usa.com/us-en-bd5-1,,,
66,"STATUS REVIEW

Your card status review is available. Check the update and confirm the next step.",,,REVIEW STATUS,https://memivi-usa.com/us-en-bd6-1,,,
67,"CARD INFORMATION

Your Credit Card information is ready to review. Open it below to continue.",,,OPEN INFO,https://memivi-usa.com/us-en-bd7-1,,,
68,"CONFIRMATION NOTICE

{{first_name}}, a confirmation notice is waiting for your card request. Read it now.",,,READ NOTICE,https://memivi-usa.com/us-en-bd8-1,,,
69,"NEXT ACTION

Your Credit Card request has one next action available. Review the details and proceed.",,,PROCEED,https://memivi-usa.com/us-en-bd9-1,,,
70,"CARD CHECKPOINT

Your card request reached a checkpoint. Confirm the information below to continue.",,,CONFIRM INFO,https://memivi-usa.com/us-en-bd10-1,,,
71,"PROFILE REVIEW

{{first_name}}, your Credit Card profile is ready for review. Open it to continue.",,,REVIEW PROFILE,https://memivi-usa.com/us-en-bd1-1,,,
72,"REQUEST UPDATE READY

Your request update is ready. Check the details and complete the next step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd2-1,,,
73,"CARD DETAILS CHECK

Your card details are available for checking. Verify them and continue the request.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd3-1,,,
74,"OPEN REQUEST

{{first_name}}, your Credit Card request can be opened now. Review the next step below.",,,OPEN REQUEST,https://memivi-usa.com/us-en-bd4-1,,,
75,"REVIEW STEP

A review step is waiting on your Credit Card request. Complete it to continue.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd5-1,,,
76,"CARD STATUS CHECK

Your card status is ready to check. Open the status page and follow the instruction.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd6-1,,,
77,"APPLICATION NOTICE

{{first_name}}, a notice is available for your card application. Read it and continue.",,,READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
78,"CONFIRMATION OPEN

Your confirmation step is open. Review the information and complete it below.",,,CONFIRM NOW,https://memivi-usa.com/us-en-bd8-1,,,
79,"CARD OPTIONS UPDATE

Your Credit Card options have an update. Open the page to review what is available.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd9-1,,,
80,"PROFILE DETAILS

{{first_name}}, your profile details are ready to review. Confirm them to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd10-1,,,
81,"REQUEST STATUS

Your Credit Card request status is available. Read the update before the next step.",,,READ STATUS,https://memivi-usa.com/us-en-bd1-1,,,
82,"NEXT CARD STEP

The next card step is available for your request. Open it below to continue.",,,OPEN STEP,https://memivi-usa.com/us-en-bd2-1,,,
83,"NOTICE CHECK

{{first_name}}, your card notice needs a quick check. Review it and continue.",,,CHECK NOTICE,https://memivi-usa.com/us-en-bd3-1,,,
84,"CARD REVIEW NOTICE

A card review notice is ready. Open it to check the available details.",,,OPEN REVIEW,https://memivi-usa.com/us-en-bd4-1,,,
85,"DETAILS AVAILABLE

Your request details are available now. Review them and confirm the next step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd5-1,,,
86,"REQUEST CONFIRMATION

{{first_name}}, your request confirmation is ready. Complete it below to continue.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd6-1,,,
87,"CARD STATUS NOTICE

A status notice is available for your card request. Open it to review the update.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
88,"PROFILE ACTION

Your profile has a Credit Card action available. Review it and continue below.",,,REVIEW ACTION,https://memivi-usa.com/us-en-bd8-1,,,
89,"CARD REQUEST UPDATE

{{first_name}}, your Credit Card request has a new update. Open it to continue.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd9-1,,,
90,"VERIFY REQUEST

Your request needs verification before the next step. Check the details below.",,,VERIFY REQUEST,https://memivi-usa.com/us-en-bd10-1,,,
91,"CARD STEP READY

A card step is ready in your profile. Complete the confirmation to continue.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd1-1,,,
92,"INFORMATION NOTICE

{{first_name}}, an information notice is available for your card request. Read it now.",,,READ NOTICE,https://memivi-usa.com/us-en-bd2-1,,,
93,"REQUEST DETAILS

Your Credit Card request details are ready. Open the page below to review them.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd3-1,,,
94,"STATUS STEP

Your status step is available now. Check the update and continue the process.",,,CHECK STATUS,https://memivi-usa.com/us-en-bd4-1,,,
95,"CARD PROFILE UPDATE

{{first_name}}, your card profile has an update. Open it and confirm the details.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd5-1,,,
96,"SELECTION NOTICE

Your card selection notice is available. Review the options and continue below.",,,VIEW OPTIONS,https://memivi-usa.com/us-en-bd6-1,,,
97,"CONFIRMATION CHECK

Your confirmation check is ready. Verify the information to keep the request active.",,,VERIFY NOW,https://memivi-usa.com/us-en-bd7-1,,,
98,"CARD UPDATE READY

{{first_name}}, your Credit Card update is ready. Read it and follow the next step.",,,READ UPDATE,https://memivi-usa.com/us-en-bd8-1,,,
99,"REQUEST PROCESS

Your request process is ready to continue. Open the page and complete the available step.",,,CONTINUE,https://memivi-usa.com/us-en-bd9-1,,,
100,"DETAILS REVIEW

Your card details review is available. Check the information and confirm below.",,,CHECK DETAILS,https://memivi-usa.com/us-en-bd10-1,,,
101,"PROFILE STATUS

{{first_name}}, your profile status has changed. Open the update to review it.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,
102,"CARD ACTION NEEDED

Your card request needs one action. Review the details and continue below.",,,REVIEW ACTION,https://memivi-usa.com/us-en-bd2-1,,,
103,"APPLICATION STEP

A card application step is ready. Open it to check the details and continue.",,,OPEN STEP,https://memivi-usa.com/us-en-bd3-1,,,
104,"REQUEST PAGE READY

{{first_name}}, your request page is ready to view. Continue below to review the details.",,,VIEW REQUEST,https://memivi-usa.com/us-en-bd4-1,,,
105,"CARD NOTICE UPDATE

Your card notice has a new update. Read it now and complete the next step.",,,READ UPDATE,https://memivi-usa.com/us-en-bd5-1,,,
106,"VERIFY DETAILS

Your Credit Card details need verification. Open the page and confirm the information.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd6-1,,,
107,"NEXT NOTICE

{{first_name}}, the next notice for your card request is available. Read it below.",,,READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
108,"CARD APPLICATION

Your card application has an available update. Check the page and continue.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,
109,"REQUEST COMPLETION

Your request has a completion step available. Review the details and finish it below.",,,FINISH STEP,https://memivi-usa.com/us-en-bd9-1,,,
110,"PROFILE CONFIRMATION

{{first_name}}, your profile confirmation is ready. Confirm the details to continue.",,,CONFIRM PROFILE,https://memivi-usa.com/us-en-bd10-1,,,
111,"CARD REVIEW AVAILABLE

A Credit Card review is available for your request. Open it and continue.",,,OPEN REVIEW,https://memivi-usa.com/us-en-bd1-1,,,
112,"STATUS CONFIRMATION

Your card status needs confirmation. Check the information and complete the step.",,,CONFIRM STATUS,https://memivi-usa.com/us-en-bd2-1,,,
113,"REQUEST ACCESS

{{first_name}}, your request access is ready. Open it to review the next step.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd3-1,,,
114,"CARD DETAILS UPDATE

Your card details have been updated. Review the information and continue below.",,,REVIEW UPDATE,https://memivi-usa.com/us-en-bd4-1,,,
115,"NOTICE STEP

A notice step is waiting for your Credit Card request. Read it and continue.",,,READ NOTICE,https://memivi-usa.com/us-en-bd5-1,,,
116,"APPLICATION DETAILS

{{first_name}}, your application details are ready to review. Open the page below.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd6-1,,,
117,"REQUEST OPTION

An option is ready for your Credit Card request. Open it to review and continue.",,,VIEW OPTION,https://memivi-usa.com/us-en-bd7-1,,,
118,"CONFIRMATION UPDATE

Your confirmation update is available. Check the details and complete the next step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,
119,"CARD FILE UPDATE

{{first_name}}, your card file has a new update. Open it to review the details.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd9-1,,,
120,"PROCESS NOTICE

A process notice is available for your Credit Card request. Read it and continue below.",,,READ NOTICE,https://memivi-usa.com/us-en-bd10-1,,,
121,"DETAILS STEP

Your details step is ready. Verify the information to continue the card request.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd1-1,,,
122,"CARD STATUS READY

{{first_name}}, your card status is ready for review. Open the status page below.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd2-1,,,
123,"REQUEST REVIEW READY

Your request review is ready now. Check the information and follow the next step.",,,CHECK REVIEW,https://memivi-usa.com/us-en-bd3-1,,,
124,"PROFILE UPDATE READY

A profile update is ready for your Credit Card request. Open it and continue.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd4-1,,,
125,"CARD CONFIRMATION STEP

{{first_name}}, the card confirmation step is available. Complete it below.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd5-1,,,
126,"APPLICATION CHECK

Your card application needs a quick check. Review the details and continue.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd6-1,,,
127,"REQUEST NOTICE READY

A request notice is ready for you. Read it and follow the next instruction.",,,READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,
128,"CARD OPTION READY

{{first_name}}, a card option is ready to view. Open the page to continue.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,
129,"STATUS PAGE

Your Credit Card status page is available. Open it to see the next step.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd9-1,,,
130,"CONFIRM PROFILE

Your profile needs confirmation for the card request. Review and confirm the details.",,,CONFIRM PROFILE,https://memivi-usa.com/us-en-bd10-1,,,
131,"CARD REQUEST STEP

{{first_name}}, your card request step is ready. Continue below to review it.",,,CONTINUE,https://memivi-usa.com/us-en-bd1-1,,,
132,"UPDATE NOTICE

A new update notice is available for your Credit Card request. Read it now.",,,READ UPDATE,https://memivi-usa.com/us-en-bd2-1,,,
133,"INFORMATION CHECK READY

Your information check is ready. Verify the details before moving forward.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,
134,"REVIEW YOUR CARD

{{first_name}}, your card review page is available. Open it to continue.",,,REVIEW CARD,https://memivi-usa.com/us-en-bd4-1,,,
135,"REQUEST ACTION

Your Credit Card request has an action available. Complete the step below.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd5-1,,,
136,"CARD PROFILE NOTICE

A profile notice is available for your card request. Read it and continue.",,,READ NOTICE,https://memivi-usa.com/us-en-bd6-1,,,
137,"APPLICATION STATUS READY

{{first_name}}, your application status is ready to review. Check it below.",,,CHECK STATUS,https://memivi-usa.com/us-en-bd7-1,,,
138,"REQUEST DETAILS CHECK

Your request details need a quick check. Confirm the information to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd8-1,,,
139,"CARD STEP NOTICE

A card step notice is available in your profile. Open it and follow the instruction.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd9-1,,,
140,"FINAL CONFIRMATION

{{first_name}}, final confirmation is available for your card request. Review and complete it.",,,FINALIZE,https://memivi-usa.com/us-en-bd10-1,,,
141,"PROFILE REQUEST

Your profile has a card request update. Open it below to review the next step.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd1-1,,,
142,"CARD INFORMATION READY

Your Credit Card information is ready. Check the details and continue the request.",,,CHECK DETAILS,https://memivi-usa.com/us-en-bd2-1,,,
143,"STATUS READY

{{first_name}}, your request status is ready. Open the update to continue.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd3-1,,,
144,"REQUEST FINAL STEP

Your request final step is available. Review the information and complete it below.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,
145,"CARD UPDATE NOTICE

A card update notice is waiting for you. Read it and continue to the next step.",,,READ NOTICE,https://memivi-usa.com/us-en-bd5-1,,,
146,"VERIFY CARD DETAILS

{{first_name}}, verify your card details to continue the request. Open the page below.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd6-1,,,
147,"NEXT PROFILE STEP

Your next profile step is ready. Check the information and continue safely.",,,CONTINUE,https://memivi-usa.com/us-en-bd7-1,,,
148,"CARD REVIEW UPDATE

Your card review has an update available. Open it to review and proceed.",,,REVIEW UPDATE,https://memivi-usa.com/us-en-bd8-1,,,
149,"REQUEST STATUS READY

{{first_name}}, your request status is ready to check. Read the update below.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,
150,"DETAILS NOTICE

A details notice is available for your Credit Card request. Open it and continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd10-1,,,
