date,session_id,batch,source_kind,original_filename,final_filename_current,source_drive_id,destination_drive_id,legacy_path,coverage,note
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,20_12 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_020.mp4,1fNTq3m_pazbfr70fM6GXsiMS88QHfNJJ,1Xiddpd300hRI3sAElSm6z_3YjzSYbHtc,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,21_07 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_021.mp4,1bKIuBiUsg86kN2fNgJoXiSB4bwHAFf-W,1ycObgrPF5y027Kj9c4rzXQWnFUrAMGdo,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,22_08 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_022.mp4,1DJ9anmAstxxKapILjB0_3XvP4u41ydpm,13sNvg4jaGCAKJT4KD8ETyY2Q1zOOxs88,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,23_09 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_023.mp4,1eSgnAgox5g6Ckophv5yZ2Joy3yAceq_k,1JKm5ViJu5UNhMQly6qR5eVHe3-Nfx58E,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_da0e51a65e64.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NS_001.jpg,,1anudikvZIa7oOClpf6pXVZQjYhkPwlvn,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_89159d150a05.jpeg,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NV_001.jpg,,108hyxmBTBhF-MgDoBIBVjRPszzlwiQsS,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_e530d369b41c.jpeg,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NS_001.jpg,,157l2-N155L7QNSRAO0id2rKGM8PwLmvC,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_b78a4c323670.jpeg,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NV_002.jpg,,1dY7AR4aUrZf9JGPmWgz1dpTVdmB1tGbp,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_7333c4a17626.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NV_001.jpg,,1nSe-oxnBpBv2jDsX2bAcF2fi-1rdaT5a,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_71fc3354e96f.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_NS_001.jpg,,1SAKghc8ha2NxjgRXHrIK4f-aJhdGhi_m,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_6c89948dd980.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NV_002.jpg,,1KOvy2FozyQvSiTNQGF54K_x2NU-Pvpbz,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_ac10916ee924.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NS_002.jpg,,1HBRHn15liZGRJxPjzZ3FIkEQD0MeehKx,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_bd1597c43fda.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NV_003.jpg,,1B1IGb1Prtiu4-Ur-bknYt2rw7GL9Nb7o,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-09,20260709_153255_40c7281d,CAR_BR_DISCORD_10_B,discord_cache,img_d052cf3249bf.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_SCORE_BAIXO_NS_003.jpg,,1s4s96izqXVMfgSZK2gj9GSPqSXbQPp8U,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico disponível. Prefixo final corrigido para CAR_BR_BR.
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,10_53 - FEED Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NS_002.png,12klliCBTt5-q4lxBlV-LdouNdmgeYqt5,1bs4URBqxKAkBuVdDYsdegdPeh5P76SXB,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,11_57 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NV_003.png,18jeM-smPeSA5iZ9Ie2jYM7JSAY6acoKl,1qx2XXB-puiJnDfAElgrnUTADfiQmNX06,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,12_50 - FEED Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_SEM_ENTRADA_NS_002.png,1jKx-8VcXZBseId1jovhzCnuLRp6EFkNb,1scCkqXnoJXV82WGnUsMdrVr_ortS2N2D,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,13_55 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NV_004.png,1IrnuPrkvwR5aAFXlGl_cM36F3YX4FxKt,1mzLToAEq3ST_4K_BQAX1AZ-skqGCVHPE,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,14_56 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_SEM_ENTRADA_NV_003.png,1VgDaJCdpm184O66fJJ7-m_xoOiPZK3-w,1qgVJpkH2dgnAJvDQ5bnMJJJtPt-k4frL,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,15_55 - FEED Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NS_003.png,1weFpsEUFxSrVYOymOLkbFa_rTPqNv8w0,1j3K27mHjdcffv3CcJCKij1pgql83Zr8B,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,16_49 - FEED Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_CARRO_NOVO_NS_001.png,14V153JGRC4CvuNUBoKqIspFFwC-yf4g_,1m08aRoYIA7zvDegmWD1td4Humr5oBNMt,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,17_52- Feed Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_CARRO_NOVO_NS_002.png,19jeQSmpTQ4oVe3NQ-SP_ED30G-U6Dgyn,1QwDiheruYq2uqnovd5SIJm6bhuzbqU5x,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,18_49 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_CARRO_NOVO_NV_002.png,16A3hEpE1aQMtb1DacCWjuZ2enGYwBe5r,1tgewAru-8Da1rIjO_pVDzZAgmQZq7jBv,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,1_54 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_ELETRICO_SEM_ENTRADA_NV_005.png,19VwwScLHInUXs9GhV2dncJG9l8GFzwsm,1_axifBseMI__YkG-4fHcDMrK40q7vNFY,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,2_50 - Story Financiamento (Brasil).png,CAR_BR_BR_IMG_SEM_ENTRADA_NV_004.png,1aQwJwdgZ3aOntHx24KUbJsQjAGAmrkLd,1VsM3TzrOMer5toJ_qD3mKgFc9pRYyQgm,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
2026-07-12,1525715819462398122,CAR_BR_DRIVE_27,drive_upload_manual,3_51 - Feed Financiamento (Brasil) (1080 x 1080 px).png,CAR_BR_BR_IMG_SEM_ENTRADA_NS_003.png,1zGzSb0CWUjfMfWVs48P-cbD-DlcSAoQO,1T087TItOH9BaKzk_piBKuHQd6UVAYmTf,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/IMG/99_LEGACY,exact,
